24/05/2026 15:34:47,Preceptor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Regulação,Mais de 4 anos,Gestão Central - SMS,4,4,5,4,5,Os encontros teóricos são bem conectados com a realidade da gestão.,5,4,5,4,4,2,A integração multiprofissional poderia ser estimulada com atividades conjuntas.,2,4,2,4,3,Sugiro espaços regulares para troca de experiências entre residentes.,3,5,3,5,4,"A governança é satisfatória, mas o uso de dados das avaliações pode ser ampliado.",4,4,2,5,3,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Sim,Formação ampla em ferramentas de gestão.,Comunicação entre instâncias do programa.
24/05/2026 09:48:01,Preceptor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Vigilância em Saúde,Mais de 4 anos,Gestão Central - SMS,4,3,4,5,3,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",5,4,5,3,3,4,Fortalecer os canais de escuta dos residentes pela coordenação.,4,5,4,5,3,Mais reconhecimento institucional do trabalho dos residentes.,4,4,2,5,5,"A governança é satisfatória, mas o uso de dados das avaliações pode ser ampliado.",5,4,1,4,4,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Sim,Vivência prática real na gestão municipal de saúde.,Comunicação entre instâncias do programa.
22/05/2026 14:00:54,Residente,Anônimo,R2,Serviço Social,Vigilância em Saúde,3,4,4,4,5,O acompanhamento dos tutores é um ponto forte; a carga teórica poderia ser melhor distribuída.,4,5,4,3,3,5,3,A integração multiprofissional poderia ser estimulada com atividades conjuntas.,3,4,4,4,1,Sugiro espaços regulares para troca de experiências entre residentes.,3,3,5,3,5,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,4,4,3,3,4,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Provavelmente sim,Vivência prática real na gestão municipal de saúde.,Uso dos resultados das avaliações para mudanças concretas.
23/05/2026 16:41:45,Residente,Anônimo,R2,Nutrição,Distrito Sanitário,4,4,4,3,5,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",3,4,3,3,2,3,2,Melhorar a comunicação entre os cenários de prática e a ESP.,5,4,3,4,3,Mais reconhecimento institucional do trabalho dos residentes.,5,4,3,2,3,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",4,3,4,2,1,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Sim, com certeza",Vivência prática real na gestão municipal de saúde.,Estrutura física de alguns cenários de prática.
22/05/2026 13:44:08,Tutor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identificado,Planejamento e Avaliação,1 a 2 anos,Vigilância em Saúde,4,3,2,5,4,A diversidade de cenários de prática enriquece muito a formação.,4,2,4,2,2,4,Fortalecer os canais de escuta dos residentes pela coordenação.,2,3,4,4,4,Mais reconhecimento institucional do trabalho dos residentes.,3,4,4,4,5,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,3,4,4,4,5,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Provavelmente sim,Vivência prática real na gestão municipal de saúde.,Distribuição da carga horária teórica.
23/05/2026 12:16:42,Tutor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Saúde Coletiva,1 a 2 anos,Vigilância em Saúde,4,4,1,3,3,O acompanhamento dos tutores é um ponto forte; a carga teórica poderia ser melhor distribuída.,2,3,3,5,4,5,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,4,4,4,5,5,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,2,5,4,5,5,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,2,4,4,5,4,Fortalecer a governança e firmar convênios para sustentabilidade financeira.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Sim,Corpo de tutores e preceptores comprometido.,Distribuição da carga horária teórica.
21/05/2026 10:38:02,Preceptor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Vigilância em Saúde,Menos de 1 ano,Distrito Sanitário,4,5,3,4,4,Poderia haver mais articulação entre teoria e prática nas Unidades Educacionais.,3,4,4,4,2,3,Fortalecer os canais de escuta dos residentes pela coordenação.,3,2,3,4,4,A clareza nos processos administrativos ainda pode melhorar.,5,4,4,3,3,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,5,5,1,5,4,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Talvez,Integração multiprofissional e contato com o SUS.,Distribuição da carga horária teórica.
19/05/2026 17:23:39,Residente,Anônimo,R1,Farmácia,Vigilância em Saúde,5,4,1,4,5,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,3,4,4,2,5,5,4,Mais momentos de integração entre as diferentes categorias profissionais.,4,3,5,3,4,A clareza nos processos administrativos ainda pode melhorar.,5,5,3,4,4,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",5,3,5,4,5,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Provavelmente sim,Vivência prática real na gestão municipal de saúde.,Comunicação entre instâncias do programa.
24/05/2026 09:18:46,Preceptor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identificado,Regulação,2 a 4 anos,Distrito Sanitário,4,4,4,3,3,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,3,4,5,4,3,4,A integração multiprofissional poderia ser estimulada com atividades conjuntas.,4,4,5,5,4,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,2,5,3,2,5,"A governança é satisfatória, mas o uso de dados das avaliações pode ser ampliado.",4,4,4,4,4,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Provavelmente sim,Corpo de tutores e preceptores comprometido.,Uso dos resultados das avaliações para mudanças concretas.
18/05/2026 16:50:16,Residente,Identificado,R2,Odontologia,Vigilância em Saúde,5,1,2,4,5,Os encontros teóricos são bem conectados com a realidade da gestão.,4,4,2,4,5,4,4,Mais momentos de integração entre as diferentes categorias profissionais.,1,5,3,4,2,Mais reconhecimento institucional do trabalho dos residentes.,4,4,3,3,4,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,4,3,5,2,4,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Provavelmente sim,Vivência prática real na gestão municipal de saúde.,Estrutura física de alguns cenários de prática.
21/05/2026 13:42:00,Tutor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Educação Permanente,1 a 2 anos,Atenção Básica,3,5,4,4,3,O acompanhamento dos tutores é um ponto forte; a carga teórica poderia ser melhor distribuída.,5,2,4,4,3,4,Mais momentos de integração entre as diferentes categorias profissionais.,5,4,3,4,4,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,5,4,5,5,5,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",4,4,4,4,4,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Provavelmente sim,Integração multiprofissional e contato com o SUS.,Comunicação entre instâncias do programa.
23/05/2026 10:57:40,Coordenação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identificado,Vice-coordenação,1 a 2 anos,2025,2,4,5,4,5,Poderia haver mais articulação entre teoria e prática nas Unidades Educacionais.,5,3,5,4,5,Fortalecer os canais de escuta dos residentes pela coordenação.,4,3,2,5,2,A clareza nos processos administrativos ainda pode melhorar.,5,5,4,5,5,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",5,4,5,1,4,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,4,Talvez,Formação ampla em ferramentas de gestão.,Distribuição da carga horária teórica.
21/05/2026 14:43:47,Preceptor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identificado,Vigilância em Saúde,Mais de 4 anos,Gestão Central - SMS,4,5,3,4,4,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,5,5,3,4,2,5,Fortalecer os canais de escuta dos residentes pela coordenação.,5,2,3,4,4,Sugiro espaços regulares para troca de experiências entre residentes.,4,4,5,4,4,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",5,4,5,4,5,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Provavelmente sim,Integração multiprofissional e contato com o SUS.,Distribuição da carga horária teórica.
18/05/2026 14:13:28,Residente,Identificado,R2,Odontologia,Gestão Central - SMS,4,3,2,5,4,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,3,4,5,2,3,5,5,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,2,5,3,3,5,Sugiro espaços regulares para troca de experiências entre residentes.,5,5,4,3,5,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",4,5,2,5,2,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Sim,Integração multiprofissional e contato com o SUS.,Distribuição da carga horária teórica.
24/05/2026 12:37:20,Residente,Identificado,R2,Psicologia,Gestão Central - SMS,4,5,4,2,4,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",1,5,5,4,4,5,2,A integração multiprofissional poderia ser estimulada com atividades conjuntas.,5,4,2,4,4,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,3,2,2,4,4,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,4,4,3,4,4,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Talvez,Vivência prática real na gestão municipal de saúde.,Comunicação entre instâncias do programa.
24/05/2026 17:46:55,Coordenação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Vice-coordenação,Mais de 2 anos,2026,4,4,3,5,2,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,5,2,2,4,5,Mais momentos de integração entre as diferentes categorias profissionais.,4,4,4,3,2,Sugiro espaços regulares para troca de experiências entre residentes.,4,4,5,5,4,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,5,4,4,4,3,Institucionalizar as iniciativas para que continuem sem depender do programa.,3,Provavelmente sim,Corpo de tutores e preceptores comprometido.,Uso dos resultados das avaliações para mudanças concretas.
23/05/2026 16:14:54,Tutor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Identificado,Gestão em Saúde,1 a 2 anos,Atenção Básica,5,5,4,4,1,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,5,3,3,4,3,3,Mais momentos de integração entre as diferentes categorias profissionais.,3,2,4,2,4,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,2,4,4,4,3,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,4,5,4,2,2,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Talvez,Vivência prática real na gestão municipal de saúde.,Estrutura física de alguns cenários de prática.
24/05/2026 18:03:43,Residente,Identificado,R2,Fisioterapia,Distrito Sanitário,3,4,3,2,4,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",4,4,1,4,4,1,3,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,5,5,3,2,4,A clareza nos processos administrativos ainda pode melhorar.,3,4,4,4,5,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,2,5,1,1,5,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Provavelmente sim,Formação ampla em ferramentas de gestão.,Uso dos resultados das avaliações para mudanças concretas.
22/05/2026 15:36:25,Residente,Anônimo,R1,Odontologia,Centro de Saúde,5,4,5,5,2,A diversidade de cenários de prática enriquece muito a formação.,3,4,4,4,3,3,3,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,2,4,4,3,5,Sugiro espaços regulares para troca de experiências entre residentes.,4,5,5,3,2,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",3,3,5,2,5,Fortalecer a governança e firmar convênios para sustentabilidade financeira.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Provavelmente sim,Integração multiprofissional e contato com o SUS.,Distribuição da carga horária teórica.
21/05/2026 18:48:37,Coordenação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Coordenação,Mais de 2 anos,2026,4,3,4,2,5,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,2,5,5,4,4,Fortalecer os canais de escuta dos residentes pela coordenação.,4,4,5,5,4,Sugiro espaços regulares para troca de experiências entre residentes.,5,4,3,4,3,"A governança é satisfatória, mas o uso de dados das avaliações pode ser ampliado.",2,2,5,3,4,Institucionalizar as iniciativas para que continuem sem depender do programa.,4,Talvez,Integração multiprofissional e contato com o SUS.,Comunicação entre instâncias do programa.
22/05/2026 11:02:15,Preceptor(a),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anônimo,Gestão Central,Mais de 4 anos,Vigilância em Saúde,5,4,2,4,3,Poderia haver mais articulação entre teoria e prática nas Unidades Educacionais.,2,4,3,4,4,5,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,3,4,2,3,5,A clareza nos processos administrativos ainda pode melhorar.,2,4,2,4,4,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,5,4,5,4,4,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Provavelmente sim,Corpo de tutores e preceptores comprometido.,Estrutura física de alguns cenários de prática.
23/05/2026 15:32:23,Residente,Anônimo,R2,Nutrição,Centro de Saúde,5,3,3,5,4,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",5,5,1,3,5,2,4,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,3,4,4,5,4,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,4,4,3,4,3,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,3,3,5,5,5,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Talvez,Corpo de tutores e preceptores comprometido.,Comunicação entre instâncias do programa.
20/05/2026 18:28:29,Residente,Anônimo,R1,Farmácia,Gestão Central - SMS,4,5,4,2,5,A diversidade de cenários de prática enriquece muito a formação.,3,5,3,5,2,4,5,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,5,5,5,4,4,Sugiro espaços regulares para troca de experiências entre residentes.,3,5,4,1,5,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,5,2,3,5,4,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Provavelmente sim,Formação ampla em ferramentas de gestão.,Comunicação entre instâncias do programa.
24/05/2026 16:28:39,Residente,Anônimo,R1,Fisioterapia,Gestão Central - SMS,5,3,2,3,4,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",4,2,5,4,1,4,3,Reuniões periódicas entre preceptores e tutores ajudariam na comunicação.,3,1,4,4,3,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,4,4,5,4,5,"A governança é satisfatória, mas o uso de dados das avaliações pode ser ampliado.",4,4,4,5,3,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Sim, com certeza",Vivência prática real na gestão municipal de saúde.,Estrutura física de alguns cenários de prática.
20/05/2026 10:22:15,Residente,Anônimo,R2,Odontologia,Centro de Saúde,5,4,5,4,3,Os encontros teóricos são bem conectados com a realidade da gestão.,2,5,4,3,1,3,1,Fortalecer os canais de escuta dos residentes pela coordenação.,4,5,4,3,5,A abertura da coordenação para o diálogo é um ponto positivo.,3,5,1,4,3,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,4,4,4,5,3,Garantir recursos estruturais estáveis e ampliar o número de preceptores.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Sim, com certeza",Integração multiprofissional e contato com o SUS.,Comunicação entre instâncias do programa.
21/05/2026 16:23:59,Residente,Anônimo,R2,Serviço Social,Atenção Básica,3,2,3,3,4,A vivência em diferentes pontos de gestão do SUS é o maior diferencial.,4,4,4,1,5,4,5,Fortalecer os canais de escuta dos residentes pela coordenação.,4,5,2,4,4,Mais reconhecimento institucional do trabalho dos residentes.,5,4,5,2,4,Boa capacidade de resposta da coordenação; faltam indicadores de monitoramento.,1,2,5,4,4,Mais apoio institucional e parcerias com outras secretarias.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Talvez,Vivência prática real na gestão municipal de saúde.,Uso dos resultados das avaliações para mudanças concretas.
22/05/2026 11:43:28,Residente,Identificado,R1,Odontologia,Vigilância em Saúde,3,3,5,1,3,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",4,4,3,3,4,5,3,A integração multiprofissional poderia ser estimulada com atividades conjuntas.,3,2,2,3,4,O ambiente colaborativo e o apoio dos colegas me motivam bastante.,5,5,5,4,4,A participação dos diferentes atores nas decisões poderia ser mais efetiva.,5,5,4,5,4,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Talvez,Formação ampla em ferramentas de gestão.,Distribuição da carga horária teórica.
22/05/2026 12:07:12,Residente,Anônimo,R2,Educação Física,Atenção Básica,2,5,2,4,4,O acompanhamento dos tutores é um ponto forte; a carga teórica poderia ser melhor distribuída.,4,5,5,2,5,4,4,Melhorar a comunicação entre os cenários de prática e a ESP.,3,5,5,4,3,A abertura da coordenação para o diálogo é um ponto positivo.,4,5,2,2,3,"Há transparência nas decisões, embora o retorno às demandas às vezes demore.",3,5,3,5,4,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Sim,Formação ampla em ferramentas de gestão.,Distribuição da carga horária teórica.
24/05/2026 10:16:12,Residente,Identificado,R1,Serviço Social,Atenção Básica,5,3,4,4,4,"As metodologias ativas funcionam bem, mas faltam momentos de feedback estruturado.",1,5,2,5,5,3,3,Melhorar a comunicação entre os cenários de prática e a ESP.,4,4,4,4,3,Sugiro espaços regulares para troca de experiências entre residentes.,4,5,4,3,2,"A governança é satisfatória, mas o uso de dados das avaliações pode ser ampliado.",3,4,4,3,2,Institucionalizar as iniciativas para que continuem sem depender do programa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Talvez,Corpo de tutores e preceptores comprometido.,Estrutura física de alguns cenários de prática.
